id,contestantId,seasonId,age,outcome,createdAt,contestantDragName,seasonName,franchiseName
5e2f3a3a-388b-4e8d-9953-13de73d1f1fd,a6f875fa-1104-4ba6-a770-65ecb291f6a2,dde8b24c-15d6-470d-a91e-ad24245368e7,32,5th place,2025-08-20T19:55:56.452Z,Alexis Michelle,Season 9,RuPaul's Drag Race (US)
ea4fa71d-9f67-4a68-8229-3da879d5bf32,0056b6e2-d19d-4699-8bb7-f4270930962d,dde8b24c-15d6-470d-a91e-ad24245368e7,27,3rd place,2025-08-20T19:55:53.700Z,Shea Couleé,Season 9,RuPaul's Drag Race (US)
d987917b-ce2d-4918-81b0-98bc46b577e9,6a245d53-e594-48b0-b136-2539fdee70c2,dde8b24c-15d6-470d-a91e-ad24245368e7,37,Runner-up,2025-08-20T19:55:51.154Z,Peppermint[a],Season 9,RuPaul's Drag Race (US)
8909a653-80f4-4c10-8ed1-c35c66cd15d2,59478a19-09cf-46c5-926e-280f94b36ca8,dde8b24c-15d6-470d-a91e-ad24245368e7,29,Winner,2025-08-20T19:55:48.455Z,Sasha Velour,Season 9,RuPaul's Drag Race (US)
d50bbb54-111d-4a4d-a63f-57e079f04e37,c13f782c-4109-4143-b938-4587c1c5bc7c,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,25,14th place,2025-08-20T19:55:42.589Z,Vanessa Vanjie Mateo[f],Season 10,RuPaul's Drag Race (US)
2f18ee93-a576-424f-9bd5-3e27aae4bac0,918c8ac4-5d98-45bf-8b5e-c52331f1f2f2,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,27,13th place,2025-08-20T19:55:40.254Z,Kalorie Karbdashian Williams,Season 10,RuPaul's Drag Race (US)
2a47fe8a-0bec-473e-b742-241f0e79b001,12f47519-a850-46bf-b5d3-9b1334d766d8,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,27,12th place,2025-08-20T19:55:37.885Z,Yuhua Hamasaki[e],Season 10,RuPaul's Drag Race (US)
800cf905-0c29-4a92-a517-b238cccf8c5a,00b26398-5abe-43ef-ae23-022445c84ee9,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,29,11th place,2025-08-20T19:55:31.884Z,Dusty Ray Bottoms,Season 10,RuPaul's Drag Race (US)
4d948da4-f63f-4eef-accf-3c3246091f3f,f7767bcc-0e6f-4eeb-8e0c-59796f9abb32,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,35,10th place,2025-08-20T19:55:29.451Z,Mayhem Miller,Season 10,RuPaul's Drag Race (US)
735bd02e-07c7-46d4-995f-ba09ac5d9adc,adc177cb-6f63-41e2-ba98-64787ccc7432,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,22,9th place,2025-08-20T19:55:26.718Z,Blair St. Clair,Season 10,RuPaul's Drag Race (US)
da63da17-3bf3-468c-9f69-f33c20f1ebfa,3c6cda42-7168-4717-8ce6-e03820e0dfb2,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,31,8th place,2025-08-20T19:55:23.620Z,Monique Heart[d],Season 10,RuPaul's Drag Race (US)
9f0e90d2-93ac-4869-910f-0d0ee11089c0,b4e3d452-ec0f-43b9-9741-a0a18d5f465c,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,26,7th place,2025-08-20T19:55:21.211Z,The Vixen,Season 10,RuPaul's Drag Race (US)
1ac5d875-89f7-4e80-a1ef-07de261e430c,d386b14e-0193-44f0-aa09-5cec52022a6f,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,27,6th place[c],2025-08-20T19:55:18.825Z,Monét X Change,Season 10,RuPaul's Drag Race (US)
e425a28b-9771-48cb-9c75-f5a70ed0d9bf,7491b83e-0a67-47e8-b830-8353dcc999fc,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,33,5th place,2025-08-20T19:55:16.403Z,Miz Cracker,Season 10,RuPaul's Drag Race (US)
0d7e187a-c3b6-40a9-8ee7-46f6d64698e0,a63b050b-d1f2-4186-a7ac-42f4cee12740,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,35,4th place,2025-08-20T19:55:13.565Z,Asia O'Hara[b],Season 10,RuPaul's Drag Race (US)
89c0fe9c-b8bc-4531-bda2-5fafba6ed165,dd342feb-bfbf-4966-a278-d759fecf4cb5,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,27,runners-up,2025-08-20T19:55:11.254Z,Eureka[a],Season 10,RuPaul's Drag Race (US)
78a9ca74-c027-4aca-bfe4-ff8875dcd008,d83f1deb-d0ba-4d2c-962f-1ac1c7c9311d,ce3bce5d-2caf-46dc-8c16-96dd819f90c6,21,Winner,2025-08-20T19:55:08.837Z,Aquaria,Season 10,RuPaul's Drag Race (US)
b7910058-93dd-42a6-b986-1e90ddcac2d4,5c1c3b4d-3aba-409d-ad33-720a955ae992,169fcc90-ac78-45ac-ba9d-4b51fe2914a6,,,2025-08-20T19:55:05.051Z,Todrick Hall,All Stars 3,RuPaul's Drag Race (US)
9cbf39d1-cd9e-40d0-b106-2ca57c4152f3,5c1c3b4d-3aba-409d-ad33-720a955ae992,210bd2fe-5d30-4a0b-b3eb-b5125e90f2f9,,,2025-08-20T19:55:03.957Z,Todrick Hall,All Stars 4,RuPaul's Drag Race (US)
7b94825d-2dd4-416d-8810-ac2b3ae24ecb,bbd48496-7cb2-488a-a15c-4b3abb7eb259,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,21,10th place,2025-08-20T19:55:01.613Z,Gothy Kendoll,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
3de2517d-0c81-4352-ac2c-66b478c0e76e,597d22e0-edcc-4754-af9a-682f1d13d953,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,19,9th place,2025-08-20T19:54:58.779Z,Scaredy Kat,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
3a238eb1-cec2-4a37-9ffd-53a816cec72d,60883e4e-8cfa-47f7-b46e-52bc145d371f,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,34,8th place,2025-08-20T19:54:56.099Z,Vinegar Strokes,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
efdd12ea-efad-46e8-888b-395c837d319a,10c4a86b-c865-4098-8cee-66172247c7f7,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,30,7th place,2025-08-20T19:54:53.753Z,Sum Ting Wong,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
6cb82b57-64fa-481f-966b-d260039adbbf,59da8351-ffd5-4978-9b98-9ee95034fefa,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,34,6th place,2025-08-20T19:54:50.886Z,Crystal,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
ad3e762a-42bc-49c9-ac24-69724ba310d5,989cd5c7-68c3-4f14-bcd4-4413c42c7a11,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,23,5th place,2025-08-20T19:54:48.540Z,Blu Hydrangea,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
fc508f3c-bef5-467f-88ba-bbaafd5647e3,d85235fe-7eec-4a27-adff-0415cad704c9,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,25,4th place,2025-08-20T19:54:45.811Z,Cheryl Hole[a],RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
550b1f49-1128-40ca-b3d9-0c7632e44d63,e846882c-a8ae-4241-b7d6-921193cdaba7,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,29,3rd place,2025-08-20T19:54:42.990Z,Baga Chipz,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
5665f2b0-c1c3-4121-9788-3838b3b561f4,d4e03000-8314-407e-b779-27b8dcba28d2,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,35,Runner-up,2025-08-20T19:54:39.953Z,Divina de Campo,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
e4c871b5-3a58-4e43-ac7d-a914295399ae,1eeb1b05-0800-4be5-bc5c-6a314a3c19e0,d2d0160a-ae3f-4b2a-a070-c8b0a7968368,26,Winner,2025-08-20T19:54:37.504Z,The Vivienne,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK
cb3ba225-3219-41bb-a083-82959495d9d7,80ec5c5b-7253-4a67-a603-b3d6b5c07d8d,b02dbb37-069b-445c-b289-1a11654afbda,27,15th place,2025-08-20T19:54:34.075Z,Soju,Season 11,RuPaul's Drag Race (US)
0139bc77-2533-468d-b49f-a1369a2d83ee,7abd5b25-9838-48a9-bcbd-27a57e33d7bd,b02dbb37-069b-445c-b289-1a11654afbda,25,14th place,2025-08-20T19:54:31.161Z,Kahanna Montrese,Season 11,RuPaul's Drag Race (US)
a1f69099-d53b-44c1-adb9-27f925f6f32f,1d39f134-44f0-4859-8338-88e33b82a40d,b02dbb37-069b-445c-b289-1a11654afbda,32,13th place,2025-08-20T19:54:28.234Z,Honey Davenport,Season 11,RuPaul's Drag Race (US)
86d41c7f-c67a-49d6-b8dd-2f9eafae00b8,542afc29-e761-4829-8562-f64663fbed38,b02dbb37-069b-445c-b289-1a11654afbda,31,12th place,2025-08-20T19:54:25.716Z,Mercedes Iman Diamond,Season 11,RuPaul's Drag Race (US)
fc1a3ec5-833b-454a-87b0-e97fa215daf1,ba82623b-6535-4f71-847b-6b554a7a2bb8,b02dbb37-069b-445c-b289-1a11654afbda,26,11th place,2025-08-20T19:54:22.518Z,Ariel Versace,Season 11,RuPaul's Drag Race (US)
f2e29128-da1f-4efc-8cff-99b824b4df1e,2ba4920a-bad0-4df6-849f-497581f252a3,b02dbb37-069b-445c-b289-1a11654afbda,26,10th place,2025-08-20T19:54:19.830Z,Scarlet Envy,Season 11,RuPaul's Drag Race (US)
23aff120-330f-4b65-b07a-f2a0b9861ef1,cd017036-4943-42fb-ae53-9820b5ac6d60,b02dbb37-069b-445c-b289-1a11654afbda,33,9th place,2025-08-20T19:54:17.024Z,Ra'Jah O'Hara[e],Season 11,RuPaul's Drag Race (US)
48814f82-12a5-47bd-a479-17c737cd73ec,389d1090-50ac-4428-ba2d-ab5367421434,b02dbb37-069b-445c-b289-1a11654afbda,21,8th place,2025-08-20T19:54:14.258Z,Plastique Tiara,Season 11,RuPaul's Drag Race (US)
832bf323-fffb-4e60-9679-fbea8313b7ab,f71a9d4c-1db5-4f6c-b408-052e57c85e31,b02dbb37-069b-445c-b289-1a11654afbda,40,7th place,2025-08-20T19:54:11.215Z,Shuga Cain,Season 11,RuPaul's Drag Race (US)
f5c06850-db08-4b6e-918c-98bced1b0b17,19ad736b-6ea7-4dbc-88ba-70dad86a20ae,b02dbb37-069b-445c-b289-1a11654afbda,39,6th place[d],2025-08-20T19:54:08.655Z,Nina West,Season 11,RuPaul's Drag Race (US)
9e63dae0-8f3a-4d6a-84b3-dc71f8c51269,cf439899-5579-4ca8-ba27-a30fa8e32446,b02dbb37-069b-445c-b289-1a11654afbda,26,5th place,2025-08-20T19:54:06.184Z,Vanessa Vanjie Mateo[b][c],Season 11,RuPaul's Drag Race (US)
d2dc13a1-cc79-4683-a695-eabd45f410c5,937052a5-8424-49c7-b5d8-7d3498668240,b02dbb37-069b-445c-b289-1a11654afbda,30,3rd place,2025-08-20T19:54:03.710Z,A'keria C. Davenport[a],Season 11,RuPaul's Drag Race (US)
7089b522-fd09-4a59-af06-7b845d4c1d25,638f279b-7842-4128-be87-6221b402b8ba,b02dbb37-069b-445c-b289-1a11654afbda,32,Runner-up,2025-08-20T19:54:01.368Z,Brooke Lynn Hytes,Season 11,RuPaul's Drag Race (US)
10e0885a-6123-4097-9183-4a0a64e9d56d,b40028e2-90c2-4e5b-9af3-b4283a5296fa,b02dbb37-069b-445c-b289-1a11654afbda,24,Winner,2025-08-20T19:53:58.953Z,Yvie Oddly,Season 11,RuPaul's Drag Race (US)
9f459ea4-bf37-4cdb-aa0e-d7d430cfaf93,5c1c3b4d-3aba-409d-ad33-720a955ae992,52327e5a-9795-4720-b2fc-06291a5971eb,,,2025-08-20T19:53:54.291Z,Todrick Hall,All Stars 5,RuPaul's Drag Race (US)
a33c5133-ce46-4591-abaf-2afed121af71,4c35e9d6-3cb0-4bde-bbe9-e54646c11c4b,c4ce4ea4-4a5e-4942-a52b-aec90501861a,,recurring,2025-08-20T19:53:53.145Z,Sarain Fox,Canada’s Drag Race Season 1,Canada's Drag Race
82349d9c-7643-4192-9dc9-0e070ea350e2,76f37059-fdb2-463a-8ab5-d7352e3af785,c4ce4ea4-4a5e-4942-a52b-aec90501861a,,,2025-08-20T19:53:53.130Z,Amanda Brugel,Canada’s Drag Race Season 1,Canada's Drag Race
0037721e-5290-4487-9ade-14bd8507cb23,c0b5eddf-0a5b-49dc-86fb-f86b3c6eb1e0,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,28,13th place,2025-08-20T19:53:51.935Z,Dahlia Sin,Season 12,RuPaul's Drag Race (US)
0d35adcb-6738-47b7-836a-6be1c110cd29,4a60486f-71fb-422d-bebe-31aacfd07dc4,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,28,12th place,2025-08-20T19:53:49.527Z,Rock M. Sakura,Season 12,RuPaul's Drag Race (US)
26e43e56-896d-4eb6-8e81-a11457e12b99,3c9ed477-964e-45f9-aea5-eefe9a1d4235,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,28,11th place,2025-08-20T19:53:47.120Z,Nicky Doll,Season 12,RuPaul's Drag Race (US)
e2f44d86-47f9-4856-9426-87ada51307c7,2b3da7a6-3353-42d2-bcfe-44db08f80d39,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,29,10th place,2025-08-20T19:53:44.607Z,Aiden Zhane,Season 12,RuPaul's Drag Race (US)
cbf60dc3-4673-48d5-b80a-41b6db3329d1,cf6b09cd-1bc8-4d9d-91ae-0abd02bb4b59,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,34,9th place,2025-08-20T19:53:42.153Z,Brita[d],Season 12,RuPaul's Drag Race (US)
25f59db5-fca8-4a1e-960b-19bba4614277,2ee110a0-b5c5-41fa-bc9f-e4ea9fe99f21,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,26,8th place,2025-08-20T19:53:40.074Z,Jan[c],Season 12,RuPaul's Drag Race (US)
1159519f-2023-4db7-bd5e-c6818d8a905b,ee8aec3a-d666-4da4-a774-de995534b77d,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,30,7th place,2025-08-20T19:53:35.842Z,Widow Von'Du,Season 12,RuPaul's Drag Race (US)
121102be-006c-4907-8d93-4b2a3b69abcd,103f9668-57ae-4653-aa46-79641c256480,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,24,6th place[b],2025-08-20T19:53:32.725Z,Heidi N Closet,Season 12,RuPaul's Drag Race (US)
b3f0594d-1e79-4958-ad57-c339262e9d6f,c95c51db-14ea-49dd-afc6-51015abb1053,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,34,5th place,2025-08-20T19:53:30.271Z,Jackie Cox,Season 12,RuPaul's Drag Race (US)
410a4a16-eee5-4ad2-8aba-7a975afcf1e0,f1178b77-6517-4cfc-affc-a9bea2a58de2,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,27,Disqualified,2025-08-20T19:53:26.537Z,Sherry Pie,Season 12,RuPaul's Drag Race (US)
1de099c5-cbb9-4107-a031-d6d10fc3b7bd,6c3c9d7b-0a5b-43d1-8fbc-23d8b9ffb41d,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,28,runners-up,2025-08-20T19:53:23.447Z,Crystal Methyd,Season 12,RuPaul's Drag Race (US)
5147a0b2-d112-49fe-a6d7-1071d9b8bbe0,48b15949-1606-4395-b88a-c0768c6c0791,a0cd69e3-1c73-416f-83f7-cb0201f16cfe,32,Winner,2025-08-20T19:53:19.355Z,Jaida Essence Hall,Season 12,RuPaul's Drag Race (US)
5619adf1-7b2d-4526-89cd-e4f92ce2763b,354a7425-8f2f-4dae-a055-1e836b716533,c5e82471-f658-45d0-a3c8-dc2d1dea65d4,,main,2025-08-20T19:53:14.074Z,Paola Iezzi,Drag Race Italia Season 1,Drag Race Italia
3d743ddd-0711-4829-ae5b-9e1969389bdc,62c0836e-7b41-4ecc-aee9-c514201b2045,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,28,13th place,2025-08-20T19:53:12.934Z,Kahmora Hall,Season 13,RuPaul's Drag Race (US)
3149f51e-d9ee-40cc-864a-741dc708a043,cef1c254-d2a0-4d80-9daf-3e9faed3c63e,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,30,12th place,2025-08-20T19:53:07.901Z,Joey Jay,Season 13,RuPaul's Drag Race (US)
80c0dd66-756c-4fe2-ba7b-d8329eca9f1e,85a9516f-dc4a-4c3d-846c-a98d301bc553,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,49,11th place,2025-08-20T19:53:05.530Z,Tamisha Iman,Season 13,RuPaul's Drag Race (US)
6dc369f4-9c23-46ad-bf15-8897ac94c277,a10bc9ec-be9d-435d-846c-1130bb3aa7bb,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,30,10th place[d],2025-08-20T19:53:03.221Z,LaLa Ri,Season 13,RuPaul's Drag Race (US)
d37c6df4-0ae8-43ca-a76e-49bb3e18fac8,0455f2f5-c78b-4eb9-9517-47d2ba015bc1,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,26,9th place,2025-08-20T19:53:01.038Z,Elliott with 2 Ts[c],Season 13,RuPaul's Drag Race (US)
a5a80ffd-6386-4966-bbb4-021265a33379,e19d47ea-2cdd-455a-b831-113dc0ee5474,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,28,8th place,2025-08-20T19:52:58.765Z,Denali[b],Season 13,RuPaul's Drag Race (US)
35753d54-d2ae-4f86-b073-044a8266f770,d8711c20-61f0-47ec-be4a-9c2244b7cf83,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,39,7th place,2025-08-20T19:52:56.733Z,Tina Burner,Season 13,RuPaul's Drag Race (US)
1378c9a1-5562-4863-9b34-4e5a4fc200df,5d6fc3e4-27c7-4745-a4d4-3c79ee25683d,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,25,6th place,2025-08-20T19:52:54.430Z,Utica Queen,Season 13,RuPaul's Drag Race (US)
82b078e5-1e4d-408d-94ca-9f5657b5b7a3,a7784650-b820-418d-bf48-66ed87593db4,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,26,5th place,2025-08-20T19:52:52.198Z,Olivia Lux,Season 13,RuPaul's Drag Race (US)
f7cf96b6-63b3-4b7e-9891-cae05afc537e,4e50734f-7491-46df-be34-1e89c1cb5b20,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,23,3rd place,2025-08-20T19:52:49.787Z,Gottmik,Season 13,RuPaul's Drag Race (US)
4b22f476-8479-40ca-a2e8-d84bb3e5dc3d,c529f9a1-73ad-43b4-bb04-b2cf426b31c2,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,25,Runner-up,2025-08-20T19:52:47.748Z,Kandy Muse,Season 13,RuPaul's Drag Race (US)
1ae5816b-d8d5-434d-b83b-fd7bfbc7c254,ca368378-d810-4288-8c39-427f2f2da4c6,59e3a808-9f8f-4a6e-92eb-5e9ac9bd0135,25,Winner,2025-08-20T19:52:45.473Z,Symone,Season 13,RuPaul's Drag Race (US)
4b321139-904e-4603-bbf5-80fe3a00ced5,bdfc7892-2ae1-4462-9e81-a118b352fbb7,a25405b8-b219-4aee-8cb7-3d69d65b62e4,,tba,2025-08-20T19:52:42.285Z,Spankie Jackzon,Drag Race Down Under Season 1,Drag Race Down Under
671a7227-76ae-465e-8c94-dd8ceb6f62a3,8842e253-dc00-4b4b-b2d2-c11a867ec239,a25405b8-b219-4aee-8cb7-3d69d65b62e4,,tba,2025-08-20T19:52:42.273Z,Kita Mean,Drag Race Down Under Season 1,Drag Race Down Under
03e817b0-9692-4dc6-8f24-d574cd10f152,2c078d89-0360-4968-abe2-f2f23cf79111,a25405b8-b219-4aee-8cb7-3d69d65b62e4,,tba,2025-08-20T19:52:42.258Z,Isis Avis Loren,Drag Race Down Under Season 1,Drag Race Down Under
0550e638-f9de-42bd-b372-5c06ff59beaa,4c35e9d6-3cb0-4bde-bbe9-e54646c11c4b,e8e7573b-f47f-43d6-9ef8-82b769a58580,,recurring,2025-08-20T19:52:41.178Z,Sarain Fox,Canada’s Drag Race Season 2,Canada's Drag Race
b2d8165e-34e7-4dd3-8594-6033df73ec20,76f37059-fdb2-463a-8ab5-d7352e3af785,e8e7573b-f47f-43d6-9ef8-82b769a58580,,,2025-08-20T19:52:41.163Z,Amanda Brugel,Canada’s Drag Race Season 2,Canada's Drag Race
5b5d1942-efeb-4e37-8657-6e7100daaa26,5c1c3b4d-3aba-409d-ad33-720a955ae992,14443c4f-7318-45c5-bc51-b81ff1bcdec2,,,2025-08-20T19:52:38.949Z,Todrick Hall,All Stars 6,RuPaul's Drag Race (US)
c3d5fd12-87ec-4e37-80d4-245b832ced45,1e2ec649-810d-447a-aef1-364e75e90355,2d3be695-01eb-44fe-9fb1-5616c502e1c1,11,versex,2025-08-20T19:52:21.067Z,3,Drag Race Philippines Season 1,Drag Race Philippines
049fdee4-6b25-4fae-8e83-bc9f8973b5e0,6e90ce34-bfac-4ce4-a39e-6800e012839d,2d3be695-01eb-44fe-9fb1-5616c502e1c1,12,hana beshie,2025-08-20T19:52:21.053Z,2,Drag Race Philippines Season 1,Drag Race Philippines
48cbc0c6-d485-47c3-b16e-df411289b368,00dbe26c-93c6-42a0-bebc-1a1a5e6dfe61,2d3be695-01eb-44fe-9fb1-5616c502e1c1,12,lady morgana,2025-08-20T19:52:21.037Z,1,Drag Race Philippines Season 1,Drag Race Philippines
600d4f82-a0c2-4652-be94-786ea8d600fa,354a7425-8f2f-4dae-a055-1e836b716533,466fe4c0-7ef7-4bdd-a13a-c465d56e3b6f,,main,2025-08-20T19:52:19.946Z,Paola Iezzi,Drag Race Italia Season 2,Drag Race Italia
12349ade-9fee-484c-8c1b-031f39b6f453,4c35e9d6-3cb0-4bde-bbe9-e54646c11c4b,0be75857-839b-4a66-baa3-c40574779c45,,recurring,2025-08-20T19:52:17.471Z,Sarain Fox,Canada’s Drag Race Season 3,Canada's Drag Race
6c857079-97be-40b8-8c44-9a1e4a64d966,76f37059-fdb2-463a-8ab5-d7352e3af785,0be75857-839b-4a66-baa3-c40574779c45,,,2025-08-20T19:52:17.454Z,Amanda Brugel,Canada’s Drag Race Season 3,Canada's Drag Race
f2028960-efa3-48d7-abca-d39eeb33a4e0,5c1c3b4d-3aba-409d-ad33-720a955ae992,673cb917-7de2-460b-b47f-10156b6343c2,,,2025-08-20T19:52:14.902Z,Todrick Hall,All Stars 7,RuPaul's Drag Race (US)
08ba06e3-2943-4da5-b970-854b13c75357,378ddf24-f127-4225-9fc7-55bc0f124bc2,80ec7657-bafd-4eac-bdfb-d63279bf9e24,29,14th place,2025-08-20T19:52:13.668Z,June Jambalaya,Season 14,RuPaul's Drag Race (US)
56664cf2-759a-464e-bbdb-83a74b193c48,b0e01f02-ff81-409b-a70a-64faf681a2d8,80ec7657-bafd-4eac-bdfb-d63279bf9e24,26,13th place,2025-08-20T19:52:10.571Z,Alyssa Hunter,Season 14,RuPaul's Drag Race (US)
8df5c1b6-8e7b-446c-9664-95450e80c1a6,431b774e-9e72-442a-beb0-782e0dc55ba3,80ec7657-bafd-4eac-bdfb-d63279bf9e24,29,12th place[c],2025-08-20T19:52:07.967Z,"Kornbread ""The Snack"" Jeté",Season 14,RuPaul's Drag Race (US)
7c4f1000-f3ca-490d-8d29-64b698ee63d2,77e21d95-cd00-410d-844f-643010bed09f,80ec7657-bafd-4eac-bdfb-d63279bf9e24,25,11th place[b],2025-08-20T19:52:05.644Z,Orion Story,Season 14,RuPaul's Drag Race (US)
b3af09e9-4a20-4755-94ff-7d8adf2962f3,bc62cfe6-a27f-49a3-a860-028b5ba6464d,80ec7657-bafd-4eac-bdfb-d63279bf9e24,26,10th place,2025-08-20T19:52:03.235Z,Maddy Morphosis,Season 14,RuPaul's Drag Race (US)
f89ee670-c8b0-4c68-bbc8-ef4d0a331975,736f8237-60b7-4d56-b9c6-62c968926651,80ec7657-bafd-4eac-bdfb-d63279bf9e24,24,9th place,2025-08-20T19:51:59.307Z,Kerri Colby,Season 14,RuPaul's Drag Race (US)
23c32da3-10db-4f55-8741-9abd2296f28d,bdfa1d30-a520-4e13-9afc-0f1e8f3dedb3,80ec7657-bafd-4eac-bdfb-d63279bf9e24,22,8th place,2025-08-20T19:51:56.463Z,Jasmine Kennedie,Season 14,RuPaul's Drag Race (US)
7899dca9-87e9-4b84-9dc3-6cd927dab3dd,be8bb3cf-a694-434d-9245-0b1002507d1e,80ec7657-bafd-4eac-bdfb-d63279bf9e24,31,6th place,2025-08-20T19:51:53.722Z,DeJa Skye,Season 14,RuPaul's Drag Race (US)
0c171281-c6c0-4a96-ab59-0789a09708b6,b49c4c87-fd8e-4676-9efe-92cb782c08ea,80ec7657-bafd-4eac-bdfb-d63279bf9e24,27,3rd place[a],2025-08-20T19:51:47.912Z,Angeria Paris VanMicheals,Season 14,RuPaul's Drag Race (US)
bcc52aad-7b92-41ad-953e-f7aea4f07603,339ab8a8-db1c-4093-ade7-d64457c5b305,80ec7657-bafd-4eac-bdfb-d63279bf9e24,31,Runner-up,2025-08-20T19:51:44.319Z,Lady Camden,Season 14,RuPaul's Drag Race (US)
9d4a10c1-9444-4e57-8711-9580b6fe5fb4,2c8021a4-f32d-4b83-ab9b-38e8735fe994,80ec7657-bafd-4eac-bdfb-d63279bf9e24,26,Winner,2025-08-20T19:51:41.126Z,Willow Pill,Season 14,RuPaul's Drag Race (US)
fc5736aa-4441-43ef-bcc5-5fdb0225d202,bdfc7892-2ae1-4462-9e81-a118b352fbb7,a4b26c8e-2569-44ae-a22b-5e1da9f03f4d,,tba,2025-08-20T19:51:37.249Z,Spankie Jackzon,Drag Race Down Under Season 2,Drag Race Down Under
0e17f559-93a1-4bd6-997c-54794a1f497f,8842e253-dc00-4b4b-b2d2-c11a867ec239,a4b26c8e-2569-44ae-a22b-5e1da9f03f4d,,tba,2025-08-20T19:51:37.233Z,Kita Mean,Drag Race Down Under Season 2,Drag Race Down Under
5f04354d-18ac-4142-a179-22254488c34f,2c078d89-0360-4968-abe2-f2f23cf79111,a4b26c8e-2569-44ae-a22b-5e1da9f03f4d,,tba,2025-08-20T19:51:37.218Z,Isis Avis Loren,Drag Race Down Under Season 2,Drag Race Down Under
43c8dc05-d076-449e-9ca6-928827346a3d,972500d0-613f-4154-8f14-e68cceb9f116,554ca5e1-cc02-4b8d-aa61-92cfe82b1d95,42,12th place,2025-08-20T19:51:36.030Z,Diva More,Drag Race Brasil Season 1,Drag Race Brasil
83247358-8ca8-4328-94e5-5b8a46a0ad9a,5e0ea4a9-660e-450d-8385-91599e147bab,554ca5e1-cc02-4b8d-aa61-92cfe82b1d95,34,11th place,2025-08-20T19:51:33.676Z,Tristan Soledade,Drag Race Brasil Season 1,Drag Race Brasil
8b34f102-7989-479c-9987-4c42776de5a9,7129fefc-3808-441d-8c33-1ba00760ce5e,554ca5e1-cc02-4b8d-aa61-92cfe82b1d95,26,10th place,2025-08-20T19:51:30.226Z,Melusine Sparkle,Drag Race Brasil Season 1,Drag Race Brasil
77d01b0c-3ad4-42f1-9c90-3b8c7bdaaf90,ed4611e1-2384-4ce3-a0dc-e4b331184307,554ca5e1-cc02-4b8d-aa61-92cfe82b1d95,26,9th place[a],2025-08-20T19:51:26.383Z,Aquarela,Drag Race Brasil Season 1,Drag Race Brasil
