id,dragName,realName,hometown,biography,twitter,instagram,tiktok,metadataSourceUrl,hasImages,imageCount,imageUrls,lastImageScrapeAt,age,outcome,season,franchise,seasonMetadataSourceUrl,createdAt,updatedAt
0056b6e2-d19d-4699-8bb7-f4270930962d,Shea Couleé,3rd place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/Shea_Coule%C3%A9,false,0,,,27,3rd place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:55:53.693Z,2025-08-20T19:55:53.693Z
6a245d53-e594-48b0-b136-2539fdee70c2,Peppermint[a],Runner-up,"New York City, New York",,,,,,false,0,,,37,Runner-up,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:55:51.149Z,2025-08-20T19:55:51.149Z
59478a19-09cf-46c5-926e-280f94b36ca8,Sasha Velour,Winner,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Sasha_Velour,false,0,,,29,Winner,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:55:48.448Z,2025-08-20T19:55:48.448Z
c13f782c-4109-4143-b938-4587c1c5bc7c,Vanessa Vanjie Mateo[f],14th place,"Tampa, Florida",,,,,,false,0,,,25,14th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:42.584Z,2025-08-20T19:55:42.584Z
918c8ac4-5d98-45bf-8b5e-c52331f1f2f2,Kalorie Karbdashian Williams,13th place,"Albuquerque, New Mexico",,,,,https://rupaulsdragrace.fandom.com/wiki/Kalorie_Karbdashian_Williams?action=edit,false,0,,,27,13th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:40.247Z,2025-08-20T19:55:40.247Z
12f47519-a850-46bf-b5d3-9b1334d766d8,Yuhua Hamasaki[e],12th place,"New York City, New York",,,,,,false,0,,,27,12th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:37.879Z,2025-08-20T19:55:37.879Z
00b26398-5abe-43ef-ae23-022445c84ee9,Dusty Ray Bottoms,11th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Dusty_Ray_Bottoms,false,0,,,29,11th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:31.876Z,2025-08-20T19:55:31.876Z
f7767bcc-0e6f-4eeb-8e0c-59796f9abb32,Mayhem Miller,10th place,"Riverside, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Mayhem_Miller,false,0,,,35,10th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:29.442Z,2025-08-20T19:55:29.442Z
adc177cb-6f63-41e2-ba98-64787ccc7432,Blair St. Clair,9th place,"Indianapolis, Indiana",,,,,https://rupaulsdragrace.fandom.com/wiki/Blair_St._Clair,false,0,,,22,9th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:26.711Z,2025-08-20T19:55:26.711Z
3c6cda42-7168-4717-8ce6-e03820e0dfb2,Monique Heart[d],8th place,"Kansas City, Missouri",,,,,https://rupaulsdragrace.fandom.com/wiki/Manic_Moments_with_Monique_Heart,false,0,,,31,8th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:23.613Z,2025-08-20T19:55:23.613Z
b4e3d452-ec0f-43b9-9741-a0a18d5f465c,The Vixen,7th place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/The_Switch_Drag_Race,false,0,,,26,7th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:21.205Z,2025-08-20T19:55:21.205Z
d386b14e-0193-44f0-aa09-5cec52022a6f,Monét X Change,6th place[c],"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Mon%C3%A9t_X_Change,false,0,,,27,6th place[c],Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:18.819Z,2025-08-20T19:55:18.819Z
7491b83e-0a67-47e8-b830-8353dcc999fc,Miz Cracker,5th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Miz_Cracker,false,0,,,33,5th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:16.373Z,2025-08-20T19:55:16.373Z
a63b050b-d1f2-4186-a7ac-42f4cee12740,Asia O'Hara[b],4th place,"Dallas, Texas",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_(Franchise),false,0,,,35,4th place,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:13.546Z,2025-08-20T19:55:13.546Z
dd342feb-bfbf-4966-a278-d759fecf4cb5,Eureka[a],Runners-up,"Johnson City, Tennessee",,,,,,false,0,,,27,runners-up,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:11.248Z,2025-08-20T19:55:11.248Z
d83f1deb-d0ba-4d2c-962f-1ac1c7c9311d,Aquaria,Winner,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Aquaria,false,0,,,21,Winner,Season 10,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_10,2025-08-20T19:55:08.830Z,2025-08-20T19:55:08.830Z
bbd48496-7cb2-488a-a15c-4b3abb7eb259,Gothy Kendoll,10th place,"Leicester, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Gothy_Kendoll,false,0,,,21,10th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:55:01.607Z,2025-08-20T19:55:01.607Z
597d22e0-edcc-4754-af9a-682f1d13d953,Scaredy Kat,9th place,"Cricklade, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Scaredy_Kat,false,0,,,19,9th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:58.773Z,2025-08-20T19:54:58.773Z
60883e4e-8cfa-47f7-b46e-52bc145d371f,Vinegar Strokes,8th place,"North London, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Vinegar_Strokes,false,0,,,34,8th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:56.092Z,2025-08-20T19:54:56.092Z
10c4a86b-c865-4098-8cee-66172247c7f7,Sum Ting Wong,7th place,"Birmingham, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Sum_Ting_Wong,false,0,,,30,7th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:53.746Z,2025-08-20T19:54:53.746Z
59da8351-ffd5-4978-9b98-9ee95034fefa,Crystal,6th place,"East London, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Crystal,false,0,,,34,6th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:50.880Z,2025-08-20T19:54:50.880Z
989cd5c7-68c3-4f14-bcd4-4413c42c7a11,Blu Hydrangea,5th place,"Belfast, Northern Ireland",,,,,https://rupaulsdragrace.fandom.com/wiki/Blu_Hydrangea,false,0,,,23,5th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:48.534Z,2025-08-20T19:54:48.534Z
d85235fe-7eec-4a27-adff-0415cad704c9,Cheryl Hole[a],4th place,"Chelmsford, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Cheryl,false,0,,,25,4th place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:45.804Z,2025-08-20T19:54:45.804Z
e846882c-a8ae-4241-b7d6-921193cdaba7,Baga Chipz,3rd place,"East London, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Baga_Chipz,false,0,,,29,3rd place,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:42.984Z,2025-08-20T19:54:42.984Z
d4e03000-8314-407e-b779-27b8dcba28d2,Divina de Campo,Runner-up,"Brighouse, England",,,,,https://rupaulsdragrace.fandom.com/wiki/Divina_de_Campo,false,0,,,35,Runner-up,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:39.948Z,2025-08-20T19:54:39.948Z
1eeb1b05-0800-4be5-bc5c-6a314a3c19e0,The Vivienne,Winner,"Liverpool, England",,,,,https://rupaulsdragrace.fandom.com/wiki/The_Switch_Drag_Race,false,0,,,26,Winner,RuPaul’s Drag Race UK Season 1,RuPaul's Drag Race UK,https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_UK_series_1,2025-08-20T19:54:37.494Z,2025-08-20T19:54:37.494Z
80ec5c5b-7253-4a67-a603-b3d6b5c07d8d,Soju,15th place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/Soju,false,0,,,27,15th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:34.068Z,2025-08-20T19:54:34.068Z
7abd5b25-9838-48a9-bcbd-27a57e33d7bd,Kahanna Montrese,14th place,"Las Vegas, Nevada",,,,,https://rupaulsdragrace.fandom.com/wiki/Kahanna_Montrese,false,0,,,25,14th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:31.155Z,2025-08-20T19:54:31.155Z
1d39f134-44f0-4859-8338-88e33b82a40d,Honey Davenport,13th place,"New York, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Honey_Davenport,false,0,,,32,13th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:28.228Z,2025-08-20T19:54:28.228Z
542afc29-e761-4829-8562-f64663fbed38,Mercedes Iman Diamond,12th place,"Minneapolis, Minnesota",,,,,https://rupaulsdragrace.fandom.com/wiki/Mercedes_Iman_Diamond,false,0,,,31,12th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:25.710Z,2025-08-20T19:54:25.710Z
ba82623b-6535-4f71-847b-6b554a7a2bb8,Ariel Versace,11th place,"Cherry Hill, New Jersey",,,,,https://rupaulsdragrace.fandom.com/wiki/Ariel_Versace,false,0,,,26,11th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:22.512Z,2025-08-20T19:54:22.512Z
2ba4920a-bad0-4df6-849f-497581f252a3,Scarlet Envy,10th place,"New York, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Scarlet_Envy,false,0,,,26,10th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:19.823Z,2025-08-20T19:54:19.823Z
cd017036-4943-42fb-ae53-9820b5ac6d60,Ra'Jah O'Hara[e],9th place,"Dallas, Texas",,,,,,false,0,,,33,9th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:17.019Z,2025-08-20T19:54:17.019Z
389d1090-50ac-4428-ba2d-ab5367421434,Plastique Tiara,8th place,"Dallas, Texas",,,,,https://rupaulsdragrace.fandom.com/wiki/Plastique_Tiara,false,0,,,21,8th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:14.251Z,2025-08-20T19:54:14.251Z
f71a9d4c-1db5-4f6c-b408-052e57c85e31,Shuga Cain,7th place,"New York, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Shuga_Cain,false,0,,,40,7th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:11.209Z,2025-08-20T19:54:11.209Z
19ad736b-6ea7-4dbc-88ba-70dad86a20ae,Nina West,6th place[d],"Columbus, Ohio",,,,,https://rupaulsdragrace.fandom.com/wiki/Nina_West,false,0,,,39,6th place[d],Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:08.648Z,2025-08-20T19:54:08.648Z
cf439899-5579-4ca8-ba27-a30fa8e32446,Vanessa Vanjie Mateo[b][c],5th place,"Tampa, Florida",,,,,,false,0,,,26,5th place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:06.179Z,2025-08-20T19:54:06.179Z
937052a5-8424-49c7-b5d8-7d3498668240,A'keria C. Davenport[a],3rd place,"Dallas, Texas",,,,,https://rupaulsdragrace.fandom.com/wiki/A%27Keria_C._Davenport,false,0,,,30,3rd place,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:03.704Z,2025-08-20T19:54:03.704Z
638f279b-7842-4128-be87-6221b402b8ba,Brooke Lynn Hytes,Runner-up,"Nashville, Tennessee",,,,,https://rupaulsdragrace.fandom.com/wiki/Brooke_Lynn_Hytes,false,0,,,32,Runner-up,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:54:01.361Z,2025-08-20T19:54:01.361Z
b40028e2-90c2-4e5b-9af3-b4283a5296fa,Yvie Oddly,Winner,"Denver, Colorado",,,,,https://rupaulsdragrace.fandom.com/wiki/Yvie_Oddly,false,0,,,24,Winner,Season 11,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_11,2025-08-20T19:53:58.946Z,2025-08-20T19:53:58.946Z
c0b5eddf-0a5b-49dc-86fb-f86b3c6eb1e0,Dahlia Sin,13th place,"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Dahlia_Sin,false,0,,,28,13th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:51.928Z,2025-08-20T19:53:51.928Z
4a60486f-71fb-422d-bebe-31aacfd07dc4,Rock M. Sakura,12th place,"San Francisco, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Rock_M._Sakura,false,0,,,28,12th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:49.521Z,2025-08-20T19:53:49.521Z
3c9ed477-964e-45f9-aea5-eefe9a1d4235,Nicky Doll,11th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Nicky_Doll,false,0,,,28,11th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:47.113Z,2025-08-20T19:53:47.113Z
2b3da7a6-3353-42d2-bcfe-44db08f80d39,Aiden Zhane,10th place,"Acworth, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/Aiden_Zhane,false,0,,,29,10th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:44.600Z,2025-08-20T19:53:44.600Z
cf6b09cd-1bc8-4d9d-91ae-0abd02bb4b59,Brita[d],9th place,"New York City, New York",,,,,,false,0,,,34,9th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:42.149Z,2025-08-20T19:53:42.149Z
2ee110a0-b5c5-41fa-bc9f-e4ea9fe99f21,Jan[c],8th place,"New York City, New York",,,,,,false,0,,,26,8th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:40.067Z,2025-08-20T19:53:40.067Z
ee8aec3a-d666-4da4-a774-de995534b77d,Widow Von'Du,7th place,"Kansas City, Missouri",,,,,https://rupaulsdragrace.fandom.com/wiki/Widow_Von%27Du,false,0,,,30,7th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:35.835Z,2025-08-20T19:53:35.835Z
103f9668-57ae-4653-aa46-79641c256480,Heidi N Closet,6th place[b],"Ramseur, North Carolina",,,,,https://rupaulsdragrace.fandom.com/wiki/Heidi_N_Closet,false,0,,,24,6th place[b],Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:32.717Z,2025-08-20T19:53:32.717Z
c95c51db-14ea-49dd-afc6-51015abb1053,Jackie Cox,5th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Jackie_Cox,false,0,,,34,5th place,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:30.265Z,2025-08-20T19:53:30.265Z
f1178b77-6517-4cfc-affc-a9bea2a58de2,Sherry Pie,Disqualified[a],"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Sherry_Pie,false,0,,,27,Disqualified,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:26.530Z,2025-08-20T19:53:26.530Z
6c3c9d7b-0a5b-43d1-8fbc-23d8b9ffb41d,Crystal Methyd,Runners-up,"Springfield, Missouri",,,,,https://rupaulsdragrace.fandom.com/wiki/Crystal_Methyd,false,0,,,28,runners-up,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:23.442Z,2025-08-20T19:53:23.442Z
48b15949-1606-4395-b88a-c0768c6c0791,Jaida Essence Hall,Winner,"Milwaukee, Wisconsin",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_Hall_of_Fame,false,0,,,32,Winner,Season 12,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_12,2025-08-20T19:53:19.347Z,2025-08-20T19:53:19.347Z
62c0836e-7b41-4ecc-aee9-c514201b2045,Kahmora Hall,13th place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_Hall_of_Fame,false,0,,,28,13th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:53:12.926Z,2025-08-20T19:53:12.926Z
cef1c254-d2a0-4d80-9daf-3e9faed3c63e,Joey Jay,12th place,"Phoenix, Arizona",,,,,https://rupaulsdragrace.fandom.com/wiki/Joey_Jay,false,0,,,30,12th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:53:07.894Z,2025-08-20T19:53:07.894Z
85a9516f-dc4a-4c3d-846c-a98d301bc553,Tamisha Iman,11th place,"Atlanta, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/Tamisha_Iman,false,0,,,49,11th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:53:05.522Z,2025-08-20T19:53:05.522Z
a10bc9ec-be9d-435d-846c-1130bb3aa7bb,LaLa Ri,10th place[d],"Atlanta, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/LaLa_Ri,false,0,,,30,10th place[d],Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:53:03.215Z,2025-08-20T19:53:03.215Z
0455f2f5-c78b-4eb9-9517-47d2ba015bc1,Elliott with 2 Ts[c],9th place,"Las Vegas, Nevada",,,,,https://rupaulsdragrace.fandom.com/wiki/Painted_with_Raven,false,0,,,26,9th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:53:01.031Z,2025-08-20T19:53:01.031Z
e19d47ea-2cdd-455a-b831-113dc0ee5474,Denali[b],8th place,"Chicago, Illinois",,,,,,false,0,,,28,8th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:58.760Z,2025-08-20T19:52:58.760Z
d8711c20-61f0-47ec-be4a-9c2244b7cf83,Tina Burner,7th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Tina_Burner,false,0,,,39,7th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:56.723Z,2025-08-20T19:52:56.723Z
5d6fc3e4-27c7-4745-a4d4-3c79ee25683d,Utica Queen,6th place,"Utica, Minnesota",,,,,https://rupaulsdragrace.fandom.com/wiki/Queen_of_All_Queens,false,0,,,25,6th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:54.423Z,2025-08-20T19:52:54.423Z
a7784650-b820-418d-bf48-66ed87593db4,Olivia Lux,5th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Olivia_Lux,false,0,,,26,5th place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:52.191Z,2025-08-20T19:52:52.191Z
4e50734f-7491-46df-be34-1e89c1cb5b20,Gottmik,3rd place,"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Gottmik,false,0,,,23,3rd place,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:49.780Z,2025-08-20T19:52:49.780Z
c529f9a1-73ad-43b4-bb04-b2cf426b31c2,Kandy Muse,Runner-up,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Kandy_Muse,false,0,,,25,Runner-up,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:47.741Z,2025-08-20T19:52:47.741Z
ca368378-d810-4288-8c39-427f2f2da4c6,Symone,Winner,"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Symone,false,0,,,25,Winner,Season 13,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_13,2025-08-20T19:52:45.464Z,2025-08-20T19:52:45.464Z
378ddf24-f127-4225-9fc7-55bc0f124bc2,June Jambalaya,14th place,"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/June_Jambalaya,false,0,,,29,14th place,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:52:13.660Z,2025-08-20T19:52:13.660Z
b0e01f02-ff81-409b-a70a-64faf681a2d8,Alyssa Hunter,13th place,"Cataño, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/Alyssa_Hunter,false,0,,,26,13th place,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:52:10.565Z,2025-08-20T19:52:10.565Z
431b774e-9e72-442a-beb0-782e0dc55ba3,"Kornbread ""The Snack"" Jeté",12th place[c],"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Kornbread_%22The_Snack%22_Jet%C3%A9,false,0,,,29,12th place[c],Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:52:07.960Z,2025-08-20T19:52:07.960Z
77e21d95-cd00-410d-844f-643010bed09f,Orion Story,11th place[b],"Grand Rapids, Michigan",,,,,https://rupaulsdragrace.fandom.com/wiki/Orion_Story,false,0,,,25,11th place[b],Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:52:05.636Z,2025-08-20T19:52:05.636Z
bc62cfe6-a27f-49a3-a860-028b5ba6464d,Maddy Morphosis,10th place,"Fayetteville, Arkansas",,,,,https://rupaulsdragrace.fandom.com/wiki/Maddy_Morphosis,false,0,,,26,10th place,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:52:03.224Z,2025-08-20T19:52:03.224Z
736f8237-60b7-4d56-b9c6-62c968926651,Kerri Colby,9th place,"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Kerri_Colby,false,0,,,24,9th place,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:51:59.301Z,2025-08-20T19:51:59.301Z
bdfa1d30-a520-4e13-9afc-0f1e8f3dedb3,Jasmine Kennedie,8th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Jasmine_Kennedie,false,0,,,22,8th place,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:51:56.455Z,2025-08-20T19:51:56.455Z
be8bb3cf-a694-434d-9245-0b1002507d1e,DeJa Skye,6th place,"Fresno, California",,,,,https://rupaulsdragrace.fandom.com/wiki/DeJa_Skye,false,0,,,31,6th place,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:51:53.715Z,2025-08-20T19:51:53.715Z
b49c4c87-fd8e-4676-9efe-92cb782c08ea,Angeria Paris VanMicheals,3rd place[a],"Atlanta, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/Angeria_Paris_VanMicheals,false,0,,,27,3rd place[a],Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:51:47.905Z,2025-08-20T19:51:47.905Z
339ab8a8-db1c-4093-ade7-d64457c5b305,Lady Camden,Runner-up,"Sacramento, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Lady_Camden,false,0,,,31,Runner-up,Season 14,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_14,2025-08-20T19:51:44.311Z,2025-08-20T19:51:44.311Z
